ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
AncientGreek-33_egg-1-1,AncientGreek-33_egg-1,ὠιόν,207,false,expert,Holm2017,,,
ModernGreek-33_egg-1-1,ModernGreek-33_egg-1,αυγό,207,false,expert,Holm2017,,,
ModernArmenian-33_egg-1-1,ModernArmenian-33_egg-1,ču,207,false,expert,Holm2017,,,
Avestan-33_egg-1-1,Avestan-33_egg-1,BH:_aēm,207,false,expert,Holm2017,,,
VedicSanskrit-33_egg-1-1,VedicSanskrit-33_egg-1,(hagey),207,false,expert,Holm2017,,,
Lithuanian-33_egg-1-1,Lithuanian-33_egg-1,kiaušìnis,208,false,expert,Holm2017,,,
Hittite-33_egg-1-1,Hittite-33_egg-1,G,209,false,expert,Holm2017,,,
TocharianB-33_egg-1-1,TocharianB-33_egg-1,G,210,false,expert,Holm2017,,,
TocharianB-33_egg-2-1,TocharianB-33_egg-2,-_na,211,false,expert,Holm2017,,,
Avestan-33_egg-2-1,Avestan-33_egg-2,"Ri,St_na",211,false,expert,Holm2017,,,
VedicSanskrit-33_egg-2-1,VedicSanskrit-33_egg-2,[āṅḍā],211,false,expert,Holm2017,,,
Hindi-33_egg-1-1,Hindi-33_egg-1,[ãṇḍā],211,false,expert,Holm2017,,,
Russian-40_eye-1-1,Russian-40_eye-1,(oko_alt),212,false,expert,Holm2017,,,
Lithuanian-40_eye-1-1,Lithuanian-40_eye-1,akìs,212,false,expert,Holm2017,,,
OldIcelandic-40_eye-1-1,OldIcelandic-40_eye-1,auga,212,false,expert,Holm2017,,,
Bokmal-40_eye-1-1,Bokmal-40_eye-1,[øye],212,false,expert,Holm2017,,,
Italian-40_eye-1-1,Italian-40_eye-1,occhio,212,false,expert,Holm2017,,,
Latin-40_eye-1-1,Latin-40_eye-1,oculus,212,false,expert,Holm2017,,,
Albanian-40_eye-1-1,Albanian-40_eye-1,syri,212,false,expert,Holm2017,,,
AncientGreek-40_eye-1-1,AncientGreek-40_eye-1,ὄσσε,212,false,expert,Holm2017,,,
ModernArmenian-40_eye-1-1,ModernArmenian-40_eye-1,akn_(ačʿkʿ),212,false,expert,Holm2017,,,
TocharianB-40_eye-1-1,TocharianB-40_eye-1,A_ek,212,false,expert,Holm2017,,,
VedicSanskrit-40_eye-1-1,VedicSanskrit-40_eye-1,ákṣi,212,false,expert,Holm2017,,,
Hindi-40_eye-1-1,Hindi-40_eye-1,ā̃kh,212,false,expert,Holm2017,,,
Russian-40_eye-2-1,Russian-40_eye-2,глаз,213,false,expert,Holm2017,,,
OldIrish-40_eye-1-1,OldIrish-40_eye-1,rosc?_(Pok),213,false,expert,Holm2017,,,
OldIrish-40_eye-2-1,OldIrish-40_eye-2,súil,214,false,expert,Holm2017,,,
ModernIrish-40_eye-1-1,ModernIrish-40_eye-1,súil,214,false,expert,Holm2017,,,
AncientGreek-40_eye-2-1,AncientGreek-40_eye-2,(ὀφθαλμός),215,false,expert,Holm2017,,,
ModernGreek-40_eye-1-1,ModernGreek-40_eye-1,μάτι,215,false,expert,Holm2017,,,
Hittite-40_eye-1-1,Hittite-40_eye-1,šākuwa,216,false,expert,Holm2017,,,
TocharianB-40_eye-2-1,TocharianB-40_eye-2,(sotre),216,false,expert,Holm2017,,,
Hittite-40_eye-2-1,Hittite-40_eye-2,-,217,false,expert,Holm2017,,,
Avestan-40_eye-1-1,Avestan-40_eye-1,čašman,217,false,expert,Holm2017,,,
VedicSanskrit-40_eye-2-1,VedicSanskrit-40_eye-2,(cákṣuṣ),217,false,expert,Holm2017,,,
OldIcelandic-36_feather-1-1,OldIcelandic-36_feather-1,fjǫðr,218,false,expert,Holm2017,,,
Bokmal-36_feather-1-1,Bokmal-36_feather-1,fjær,218,false,expert,Holm2017,,,
Italian-36_feather-1-1,Italian-36_feather-1,(_penna),218,false,expert,Holm2017,,,
Latin-36_feather-1-1,Latin-36_feather-1,penna,218,false,expert,Holm2017,,,
AncientGreek-36_feather-1-1,AncientGreek-36_feather-1,πτερόν,218,false,expert,Holm2017,,,
ModernGreek-36_feather-1-1,ModernGreek-36_feather-1,φτερό,218,false,expert,Holm2017,,,
ModernArmenian-36_feather-1-1,ModernArmenian-36_feather-1,pʿetur_(?),218,false,expert,Holm2017,,,
Hittite-36_feather-1-1,Hittite-36_feather-1,pattar,218,false,expert,Holm2017,,,
VedicSanskrit-36_feather-1-1,VedicSanskrit-36_feather-1,"(páttra,_cf_‘leaf’)",218,false,expert,Holm2017,,,
Russian-36_feather-1-1,Russian-36_feather-1,перо,219,false,expert,Holm2017,,,
TocharianB-36_feather-1-1,TocharianB-36_feather-1,paruwaB,219,false,expert,Holm2017,,,
Avestan-36_feather-1-1,Avestan-36_feather-1,parənəm,219,false,expert,Holm2017,,,
VedicSanskrit-36_feather-2-1,VedicSanskrit-36_feather-2,parṅá-,219,false,expert,Holm2017,,,
Lithuanian-36_feather-1-1,Lithuanian-36_feather-1,plùnksna,220,false,expert,Holm2017,,,
OldIrish-36_feather-1-1,OldIrish-36_feather-1,[clūm],221,false,expert,Holm2017,,,
ModernIrish-36_feather-1-1,ModernIrish-36_feather-1,[cleite],222,false,expert,Holm2017,,,
Italian-36_feather-2-1,Italian-36_feather-2,piuma,223,false,expert,Holm2017,,,
Latin-36_feather-2-1,Latin-36_feather-2,<_(pluma),223,false,expert,Holm2017,,,
Albanian-36_feather-1-1,Albanian-36_feather-1,[pendë]L,224,false,expert,Holm2017,,,
Hindi-36_feather-1-1,Hindi-36_feather-1,pãṅkh,225,false,expert,Holm2017,,,
Lithuanian-82_fire-1-1,Lithuanian-82_fire-1,(oPr:_panno),226,false,expert,Holm2017,,,
OldIcelandic-82_fire-1-1,OldIcelandic-82_fire-1,(fýrr),226,false,expert,Holm2017,,,
Latin-82_fire-1-1,Latin-82_fire-1,(U.m_pir),226,false,expert,Holm2017,,,
AncientGreek-82_fire-1-1,AncientGreek-82_fire-1,πῦρ,226,false,expert,Holm2017,,,
ModernArmenian-82_fire-1-1,ModernArmenian-82_fire-1,hur,226,false,expert,Holm2017,,,
Hittite-82_fire-1-1,Hittite-82_fire-1,paḫḫur,226,false,expert,Holm2017,,,
TocharianB-82_fire-1-1,TocharianB-82_fire-1,pūwar,226,false,expert,Holm2017,,,
Russian-82_fire-1-1,Russian-82_fire-1,огонь,227,false,expert,Holm2017,,,
Lithuanian-82_fire-2-1,Lithuanian-82_fire-2,ugnis,227,false,expert,Holm2017,,,
Latin-82_fire-2-1,Latin-82_fire-2,ignis,227,false,expert,Holm2017,,,
VedicSanskrit-82_fire-1-1,VedicSanskrit-82_fire-1,agní,227,false,expert,Holm2017,,,
Hindi-82_fire-1-1,Hindi-82_fire-1,āg,227,false,expert,Holm2017,,,
OldIcelandic-82_fire-2-1,OldIcelandic-82_fire-2,eldr,228,false,expert,Holm2017,,,
Bokmal-82_fire-1-1,Bokmal-82_fire-1,[ild],228,false,expert,Holm2017,,,
OldIrish-82_fire-1-1,OldIrish-82_fire-1,teine,229,false,expert,Holm2017,,,
ModernIrish-82_fire-1-1,ModernIrish-82_fire-1,tine,229,false,expert,Holm2017,,,
Italian-82_fire-1-1,Italian-82_fire-1,fuoco,230,false,expert,Holm2017,,,
ModernArmenian-82_fire-2-1,ModernArmenian-82_fire-2,(bocʿ),230,false,expert,Holm2017,,,
OldIrish-82_fire-2-1,OldIrish-82_fire-2,(air_gorn),231,false,expert,Holm2017,,,
Albanian-82_fire-1-1,Albanian-82_fire-1,zjarr,231,false,expert,Holm2017,,,
ModernGreek-82_fire-1-1,ModernGreek-82_fire-1,φωτιά,232,false,expert,Holm2017,,,
ModernArmenian-82_fire-3-1,ModernArmenian-82_fire-3,(krak),232,false,expert,Holm2017,,,
Russian-82_fire-2-1,Russian-82_fire-2,(vátra),233,false,expert,Holm2017,,,
OldIcelandic-82_fire-3-1,OldIcelandic-82_fire-3,(hyrr),233,false,expert,Holm2017,,,
Avestan-82_fire-1-1,Avestan-82_fire-1,ātarš,233,false,expert,Holm2017,,,
Lithuanian-19_fish-1-1,Lithuanian-19_fish-1,žuvìs,234,false,expert,Holm2017,,,
AncientGreek-19_fish-1-1,AncientGreek-19_fish-1,ἰχθῦς,234,false,expert,Holm2017,,,
ModernArmenian-19_fish-1-1,ModernArmenian-19_fish-1,juk-n,234,false,expert,Holm2017,,,
Hittite-19_fish-1-1,Hittite-19_fish-1,(suwais)?,234,false,expert,Holm2017,,,
OldIcelandic-19_fish-1-1,OldIcelandic-19_fish-1,fiskr,235,false,expert,Holm2017,,,
Bokmal-19_fish-1-1,Bokmal-19_fish-1,fisk,235,false,expert,Holm2017,,,
OldIrish-19_fish-1-1,OldIrish-19_fish-1,īasc,235,false,expert,Holm2017,,,
ModernIrish-19_fish-1-1,ModernIrish-19_fish-1,iasc,235,false,expert,Holm2017,,,
Italian-19_fish-1-1,Italian-19_fish-1,pesce,235,false,expert,Holm2017,,,
Latin-19_fish-1-1,Latin-19_fish-1,piscis,235,false,expert,Holm2017,,,
Russian-19_fish-1-1,Russian-19_fish-1,рыба,236,false,expert,Holm2017,,,
Albanian-19_fish-1-1,Albanian-19_fish-1,>[peshk]_L,237,false,expert,Holm2017,,,
ModernGreek-19_fish-1-1,ModernGreek-19_fish-1,ψάρι,238,false,expert,Holm2017,,,
Hittite-19_fish-2-1,Hittite-19_fish-2,[parhu]_L,239,false,expert,Holm2017,,,
TocharianB-19_fish-1-1,TocharianB-19_fish-1,B_laks,240,false,expert,Holm2017,,,
Avestan-19_fish-1-1,Avestan-19_fish-1,masya,241,false,expert,Holm2017,,,
VedicSanskrit-19_fish-1-1,VedicSanskrit-19_fish-1,mátsya_>,241,false,expert,Holm2017,,,
Hindi-19_fish-1-1,Hindi-19_fish-1,machlī,241,false,expert,Holm2017,,,
Russian-29_flesh-1-1,Russian-29_flesh-1,мясо,242,false,expert,Holm2017,,,
Lithuanian-29_flesh-1-1,Lithuanian-29_flesh-1,mēsà,242,false,expert,Holm2017,,,
Albanian-29_flesh-1-1,Albanian-29_flesh-1,mīshi,242,false,expert,Holm2017,,,
ModernArmenian-29_flesh-1-1,ModernArmenian-29_flesh-1,mis,242,false,expert,Holm2017,,,
TocharianB-29_flesh-1-1,TocharianB-29_flesh-1,mīsa,242,false,expert,Holm2017,,,
VedicSanskrit-29_flesh-1-1,VedicSanskrit-29_flesh-1,māṃsá,242,false,expert,Holm2017,,,
Hindi-29_flesh-1-1,Hindi-29_flesh-1,mā̃s,242,false,expert,Holm2017,,,
AncientGreek-29_flesh-1-1,AncientGreek-29_flesh-1,κρέας,243,false,expert,Holm2017,,,
ModernGreek-29_flesh-1-1,ModernGreek-29_flesh-1,κρέας,243,false,expert,Holm2017,,,
OldIcelandic-29_flesh-1-1,OldIcelandic-29_flesh-1,hold,244,false,expert,Holm2017,,,
Bokmal-29_flesh-1-1,Bokmal-29_flesh-1,[kjøtt]L,245,false,expert,Holm2017,,,
OldIrish-29_flesh-1-1,OldIrish-29_flesh-1,feóil,246,false,expert,Holm2017,,,
ModernIrish-29_flesh-1-1,ModernIrish-29_flesh-1,feoil,246,false,expert,Holm2017,,,
Italian-29_flesh-1-1,Italian-29_flesh-1,carne,247,false,expert,Holm2017,,,
Latin-29_flesh-1-1,Latin-29_flesh-1,carō,247,false,expert,Holm2017,,,
Russian-29_flesh-2-1,Russian-29_flesh-2,-,248,false,expert,Holm2017,,,
Hittite-29_flesh-1-1,Hittite-29_flesh-1,G,248,false,expert,Holm2017,,,
Russian-29_flesh-3-1,Russian-29_flesh-3,-,249,false,expert,Holm2017,,,
Avestan-29_flesh-1-1,Avestan-29_flesh-1,G,249,false,expert,Holm2017,,,
Russian-29_flesh-4-1,Russian-29_flesh-4,-,250,false,expert,Holm2017,,,
Avestan-29_flesh-2-1,Avestan-29_flesh-2,-,250,false,expert,Holm2017,,,
Hindi-29_flesh-2-1,Hindi-29_flesh-2,(dialects),250,false,expert,Holm2017,,,
Latin-29_flesh-2-1,Latin-29_flesh-2,(vivum),251,false,expert,Holm2017,,,
Avestan-29_flesh-3-1,Avestan-29_flesh-3,(gav),251,false,expert,Holm2017,,,
ModernIrish-64_fly-1-1,ModernIrish-64_fly-1,eitil,252,false,expert,Holm2017,,,
AncientGreek-64_fly-1-1,AncientGreek-64_fly-1,πέτομαι,252,false,expert,Holm2017,,,
ModernGreek-64_fly-1-1,ModernGreek-64_fly-1,πετώ,252,false,expert,Holm2017,,,
ModernArmenian-64_fly-1-1,ModernArmenian-64_fly-1,t’ṙč̣-,252,false,expert,Holm2017,,,
Hittite-64_fly-1-1,Hittite-64_fly-1,pattai,252,false,expert,Holm2017,,,
Avestan-64_fly-1-1,Avestan-64_fly-1,patǝṇti,252,false,expert,Holm2017,,,
VedicSanskrit-64_fly-1-1,VedicSanskrit-64_fly-1,pát-ati,252,false,expert,Holm2017,,,
OldIcelandic-64_fly-1-1,OldIcelandic-64_fly-1,fljúga,253,false,expert,Holm2017,,,
Bokmal-64_fly-1-1,Bokmal-64_fly-1,fly,253,false,expert,Holm2017,,,
OldIrish-64_fly-1-1,OldIrish-64_fly-1,fo-luathar,253,false,expert,Holm2017,,,
TocharianB-64_fly-1-1,TocharianB-64_fly-1,plu(s),253,false,expert,Holm2017,,,
VedicSanskrit-64_fly-2-1,VedicSanskrit-64_fly-2,(plávatē_),253,false,expert,Holm2017,,,
Russian-64_fly-1-1,Russian-64_fly-1,лет-ать,254,false,expert,Holm2017,,,
Lithuanian-64_fly-1-1,Lithuanian-64_fly-1,(lė̃kti),254,false,expert,Holm2017,,,
Lithuanian-64_fly-2-1,Lithuanian-64_fly-2,skr(a)id-,255,false,expert,Holm2017,,,
Italian-64_fly-1-1,Italian-64_fly-1,volare,256,false,expert,Holm2017,,,
Latin-64_fly-1-1,Latin-64_fly-1,<_volo,256,false,expert,Holm2017,,,
Albanian-64_fly-1-1,Albanian-64_fly-1,[flutúroj]_L,257,false,expert,Holm2017,,,
Hittite-64_fly-2-1,Hittite-64_fly-2,(St_-),258,false,expert,Holm2017,,,
Hindi-64_fly-1-1,Hindi-64_fly-1,uṛnā,258,false,expert,Holm2017,,,
Lithuanian-46_foot-1-1,Lithuanian-46_foot-1,pėda,259,false,expert,Holm2017,,,
OldIcelandic-46_foot-1-1,OldIcelandic-46_foot-1,fótr,259,false,expert,Holm2017,,,
Bokmal-46_foot-1-1,Bokmal-46_foot-1,fot,259,false,expert,Holm2017,,,
Italian-46_foot-1-1,Italian-46_foot-1,piede,259,false,expert,Holm2017,,,
Latin-46_foot-1-1,Latin-46_foot-1,pēs,259,false,expert,Holm2017,,,
AncientGreek-46_foot-1-1,AncientGreek-46_foot-1,πούς,259,false,expert,Holm2017,,,
ModernGreek-46_foot-1-1,ModernGreek-46_foot-1,πόδι,259,false,expert,Holm2017,,,
ModernArmenian-46_foot-1-1,ModernArmenian-46_foot-1,(v)ot-k’,259,false,expert,Holm2017,,,
Hittite-46_foot-1-1,Hittite-46_foot-1,pat-,259,false,expert,Holm2017,,,
TocharianB-46_foot-1-1,TocharianB-46_foot-1,B_paiyye,259,false,expert,Holm2017,,,
Avestan-46_foot-1-1,Avestan-46_foot-1,pad,259,false,expert,Holm2017,,,
VedicSanskrit-46_foot-1-1,VedicSanskrit-46_foot-1,pād,259,false,expert,Holm2017,,,
Hindi-46_foot-1-1,Hindi-46_foot-1,pair,259,false,expert,Holm2017,,,
Russian-46_foot-1-1,Russian-46_foot-1,ступня_(стопа),260,false,expert,Holm2017,,,
ModernArmenian-46_foot-2-1,ModernArmenian-46_foot-2,(tat),260,false,expert,Holm2017,,,
OldIrish-46_foot-1-1,OldIrish-46_foot-1,(īs)cos,261,false,expert,Holm2017,,,
ModernIrish-46_foot-1-1,ModernIrish-46_foot-1,cos,261,false,expert,Holm2017,,,
Albanian-46_foot-1-1,Albanian-46_foot-1,[këmbë]_L,262,false,expert,Holm2017,,,
Russian-95_full-1-1,Russian-95_full-1,полный,263,false,expert,Holm2017,,,
Lithuanian-95_full-1-1,Lithuanian-95_full-1,pìlnas,263,false,expert,Holm2017,,,
OldIcelandic-95_full-1-1,OldIcelandic-95_full-1,fullr,263,false,expert,Holm2017,,,
Bokmal-95_full-1-1,Bokmal-95_full-1,full,263,false,expert,Holm2017,,,
OldIrish-95_full-1-1,OldIrish-95_full-1,lān,263,false,expert,Holm2017,,,
ModernIrish-95_full-1-1,ModernIrish-95_full-1,lán,263,false,expert,Holm2017,,,
Italian-95_full-1-1,Italian-95_full-1,pieno,263,false,expert,Holm2017,,,
Latin-95_full-1-1,Latin-95_full-1,plēnus,263,false,expert,Holm2017,,,
Albanian-95_full-1-1,Albanian-95_full-1,plotë,263,false,expert,Holm2017,,,
AncientGreek-95_full-1-1,AncientGreek-95_full-1,πλέος,263,false,expert,Holm2017,,,
ModernArmenian-95_full-1-1,ModernArmenian-95_full-1,li-k’ə,263,false,expert,Holm2017,,,
Avestan-95_full-1-1,Avestan-95_full-1,pərənō,263,false,expert,Holm2017,,,
VedicSanskrit-95_full-1-1,VedicSanskrit-95_full-1,pūrṇá,263,false,expert,Holm2017,,,
Hindi-95_full-1-1,Hindi-95_full-1,pūrṇa,263,false,expert,Holm2017,,,
ModernGreek-95_full-1-1,ModernGreek-95_full-1,γεμάτος,264,false,expert,Holm2017,,,
Hittite-95_full-1-1,Hittite-95_full-1,su(w)u,265,false,expert,Holm2017,,,
TocharianB-95_full-1-1,TocharianB-95_full-1,[ṣlyaṣṣe],266,false,expert,Holm2017,,,
Russian-70_give-1-1,Russian-70_give-1,да(вать),267,false,expert,Holm2017,,,
Lithuanian-70_give-1-1,Lithuanian-70_give-1,dúo(s)ti,267,false,expert,Holm2017,,,
Italian-70_give-1-1,Italian-70_give-1,dare,267,false,expert,Holm2017,,,
Latin-70_give-1-1,Latin-70_give-1,dō,267,false,expert,Holm2017,,,
Albanian-70_give-1-1,Albanian-70_give-1,(Aor_da-shë),267,false,expert,Holm2017,,,
AncientGreek-70_give-1-1,AncientGreek-70_give-1,δίδωμι,267,false,expert,Holm2017,,,
ModernGreek-70_give-1-1,ModernGreek-70_give-1,δίνω,267,false,expert,Holm2017,,,
ModernArmenian-70_give-1-1,ModernArmenian-70_give-1,ta-l,267,false,expert,Holm2017,,,
TocharianB-70_give-1-1,TocharianB-70_give-1,wäs-,267,false,expert,Holm2017,,,
Avestan-70_give-1-1,Avestan-70_give-1,dadāiti,267,false,expert,Holm2017,,,
VedicSanskrit-70_give-1-1,VedicSanskrit-70_give-1,dá-dāti,267,false,expert,Holm2017,,,
Hindi-70_give-1-1,Hindi-70_give-1,denā,267,false,expert,Holm2017,,,
OldIcelandic-70_give-1-1,OldIcelandic-70_give-1,gefa,268,false,expert,Holm2017,,,
Bokmal-70_give-1-1,Bokmal-70_give-1,gi,268,false,expert,Holm2017,,,
OldIrish-70_give-1-1,OldIrish-70_give-1,do-beir,269,false,expert,Holm2017,,,
ModernIrish-70_give-1-1,ModernIrish-70_give-1,tabhair,269,false,expert,Holm2017,,,
Albanian-70_give-2-1,Albanian-70_give-2,(j)ap,270,false,expert,Holm2017,,,
Hittite-70_give-1-1,Hittite-70_give-1,p-ai,271,false,expert,Holm2017,,,
TocharianB-70_give-2-1,TocharianB-70_give-2,(ai-,271,false,expert,Holm2017,,,
OldIrish-97_good-1-1,OldIrish-97_good-1,"(so-,_su-L)",272,false,expert,Holm2017,,,
ModernIrish-97_good-1-1,ModernIrish-97_good-1,(so-),272,false,expert,Holm2017,,,
AncientGreek-97_good-1-1,AncientGreek-97_good-1,ἐΰς,272,false,expert,Holm2017,,,
Hittite-97_good-1-1,Hittite-97_good-1,āššu-š,272,false,expert,Holm2017,,,
TocharianB-97_good-1-1,TocharianB-97_good-1,(_kā-suA)??,272,false,expert,Holm2017,,,
Avestan-97_good-1-1,Avestan-97_good-1,(vaŋ)hu,272,false,expert,Holm2017,,,
VedicSanskrit-97_good-1-1,VedicSanskrit-97_good-1,(vá-)su,272,false,expert,Holm2017,,,
Lithuanian-97_good-1-1,Lithuanian-97_good-1,gẽras,273,false,expert,Holm2017,,,
TocharianB-97_good-2-1,TocharianB-97_good-2,kartseB,273,false,expert,Holm2017,,,
Russian-97_good-1-1,Russian-97_good-1,[хороший],274,false,expert,Holm2017,,,
Avestan-97_good-2-1,Avestan-97_good-2,(hu-bađra),274,false,expert,Holm2017,,,
VedicSanskrit-97_good-2-1,VedicSanskrit-97_good-2,(bhadrá),274,false,expert,Holm2017,,,
OldIcelandic-97_good-1-1,OldIcelandic-97_good-1,góðr,275,false,expert,Holm2017,,,
Bokmal-97_good-1-1,Bokmal-97_good-1,god,275,false,expert,Holm2017,,,
OldIrish-97_good-2-1,OldIrish-97_good-2,maith,276,false,expert,Holm2017,,,
ModernIrish-97_good-2-1,ModernIrish-97_good-2,maith,276,false,expert,Holm2017,,,
Italian-97_good-1-1,Italian-97_good-1,buono_<,277,false,expert,Holm2017,,,
Latin-97_good-1-1,Latin-97_good-1,bonus,277,false,expert,Holm2017,,,
Albanian-97_good-1-1,Albanian-97_good-1,mirë_[L?],278,false,expert,Holm2017,,,
ModernGreek-97_good-1-1,ModernGreek-97_good-1,καλός,279,false,expert,Holm2017,,,
ModernArmenian-97_good-1-1,ModernArmenian-97_good-1,lav_(bari),280,false,expert,Holm2017,,,
OldIrish-97_good-3-1,OldIrish-97_good-3,(fō),281,false,expert,Holm2017,,,
VedicSanskrit-97_good-3-1,VedicSanskrit-97_good-3,(vásu),281,false,expert,Holm2017,,,
Hindi-97_good-1-1,Hindi-97_good-1,[acchā],282,false,expert,Holm2017,,,
Avestan-97_good-3-1,Avestan-97_good-3,(hu-bađra),283,false,expert,Holm2017,,,
VedicSanskrit-97_good-4-1,VedicSanskrit-97_good-4,(bhadrá),283,false,expert,Holm2017,,,
OldIcelandic-32_greasefat-1-1,OldIcelandic-32_greasefat-1,f(e)ita,284,false,expert,Holm2017,,,
Bokmal-32_greasefat-1-1,Bokmal-32_greasefat-1,[fett]_<Swe,284,false,expert,Holm2017,,,
OldIrish-32_greasefat-1-1,OldIrish-32_greasefat-1,íth,284,false,expert,Holm2017,,,
Italian-32_greasefat-1-1,Italian-32_greasefat-1,(pingue_adj),284,false,expert,Holm2017,,,
Latin-32_greasefat-1-1,Latin-32_greasefat-1,(pingue),284,false,expert,Holm2017,,,
AncientGreek-32_greasefat-1-1,AncientGreek-32_greasefat-1,(πῑ-αρ),284,false,expert,Holm2017,,,
Avestan-32_greasefat-1-1,Avestan-32_greasefat-1,pīvah,284,false,expert,Holm2017,,,
VedicSanskrit-32_greasefat-1-1,VedicSanskrit-32_greasefat-1,pī́vas,284,false,expert,Holm2017,,,
Russian-32_greasefat-1-1,Russian-32_greasefat-1,жир,285,false,expert,Holm2017,,,
Lithuanian-32_greasefat-1-1,Lithuanian-32_greasefat-1,taukas,286,false,expert,Holm2017,,,
ModernIrish-32_greasefat-1-1,ModernIrish-32_greasefat-1,saill,287,false,expert,Holm2017,,,
Italian-32_greasefat-2-1,Italian-32_greasefat-2,[adip|e],288,false,expert,Holm2017,,,
Latin-32_greasefat-2-1,Latin-32_greasefat-2,[adeps],288,false,expert,Holm2017,,,
OldIrish-32_greasefat-2-1,OldIrish-32_greasefat-2,-,289,false,expert,Holm2017,,,
Albanian-32_greasefat-1-1,Albanian-32_greasefat-1,dhjamë,289,false,expert,Holm2017,,,
AncientGreek-32_greasefat-2-1,AncientGreek-32_greasefat-2,δημός,289,false,expert,Holm2017,,,
ModernGreek-32_greasefat-1-1,ModernGreek-32_greasefat-1,λίπους,290,false,expert,Holm2017,,,
ModernArmenian-32_greasefat-1-1,ModernArmenian-32_greasefat-1,[č̣arp],291,false,expert,Holm2017,,,
Hittite-32_greasefat-1-1,Hittite-32_greasefat-1,[sakan]_L,292,false,expert,Holm2017,,,
OldIrish-32_greasefat-3-1,OldIrish-32_greasefat-3,-,293,false,expert,Holm2017,,,
Albanian-32_greasefat-2-1,Albanian-32_greasefat-2,(gjalp),293,false,expert,Holm2017,,,
AncientGreek-32_greasefat-3-1,AncientGreek-32_greasefat-3,-,293,false,expert,Holm2017,,,
TocharianB-32_greasefat-1-1,TocharianB-32_greasefat-1,ṣalyp(e),293,false,expert,Holm2017,,,
VedicSanskrit-32_greasefat-2-1,VedicSanskrit-32_greasefat-2,(sarpís),293,false,expert,Holm2017,,,
Hindi-32_greasefat-1-1,Hindi-32_greasefat-1,[carbī],294,false,expert,Holm2017,,,
Russian-32_greasefat-2-1,Russian-32_greasefat-2,(smetana),295,false,expert,Holm2017,,,
OldIrish-32_greasefat-4-1,OldIrish-32_greasefat-4,-,295,false,expert,Holm2017,,,
AncientGreek-32_greasefat-4-1,AncientGreek-32_greasefat-4,(μύρον),295,false,expert,Holm2017,,,
Lithuanian-32_greasefat-2-1,Lithuanian-32_greasefat-2,(riebelai),296,false,expert,Holm2017,,,
ModernIrish-32_greasefat-2-1,ModernIrish-32_greasefat-2,(bealadh),297,false,expert,Holm2017,,,
ModernIrish-32_greasefat-3-1,ModernIrish-32_greasefat-3,(ramhar),298,false,expert,Holm2017,,,
Italian-32_greasefat-3-1,Italian-32_greasefat-3,(_grasso),299,false,expert,Holm2017,,,
Hittite-32_greasefat-2-1,Hittite-32_greasefat-2,(app-uzi),300,false,expert,Holm2017,,,
OldIrish-32_greasefat-5-1,OldIrish-32_greasefat-5,-,301,false,expert,Holm2017,,,
Hittite-32_greasefat-3-1,Hittite-32_greasefat-3,[talka]_(Št)?,301,false,expert,Holm2017,,,
VedicSanskrit-32_greasefat-3-1,VedicSanskrit-32_greasefat-3,(mḗdas),302,false,expert,Holm2017,,,
Russian-88_green-1-1,Russian-88_green-1,зелёный,303,false,expert,Holm2017,,,
Lithuanian-88_green-1-1,Lithuanian-88_green-1,želiù,303,false,expert,Holm2017,,,
OldIrish-88_green-1-1,OldIrish-88_green-1,glas,303,false,expert,Holm2017,,,
ModernIrish-88_green-1-1,ModernIrish-88_green-1,glass,303,false,expert,Holm2017,,,
AncientGreek-88_green-1-1,AncientGreek-88_green-1,χλωρός,303,false,expert,Holm2017,,,
Avestan-88_green-1-1,Avestan-88_green-1,Mh_zairi,303,false,expert,Holm2017,,,
VedicSanskrit-88_green-1-1,VedicSanskrit-88_green-1,hárita,303,false,expert,Holm2017,,,
Hindi-88_green-1-1,Hindi-88_green-1,harā,303,false,expert,Holm2017,,,
OldIcelandic-88_green-1-1,OldIcelandic-88_green-1,grønn,304,false,expert,Holm2017,,,
Bokmal-88_green-1-1,Bokmal-88_green-1,grønn,304,false,expert,Holm2017,,,
Italian-88_green-1-1,Italian-88_green-1,verde,305,false,expert,Holm2017,,,
Latin-88_green-1-1,Latin-88_green-1,viridis,305,false,expert,Holm2017,,,
Albanian-88_green-1-1,Albanian-88_green-1,[gjelbër],306,false,expert,Holm2017,,,
ModernGreek-88_green-1-1,ModernGreek-88_green-1,πράσινος,307,false,expert,Holm2017,,,
ModernArmenian-88_green-1-1,ModernArmenian-88_green-1,[kanačʿ]_?,308,false,expert,Holm2017,,,
Hittite-88_green-1-1,Hittite-88_green-1,[ḫāḫḫall-],309,false,expert,Holm2017,,,
TocharianB-88_green-1-1,TocharianB-88_green-1,[motartstse],310,false,expert,Holm2017,,,
Russian-37_hair-1-1,Russian-37_hair-1,волосы,311,false,expert,Holm2017,,,
OldIrish-37_hair-1-1,OldIrish-37_hair-1,folt,311,false,expert,Holm2017,,,
ModernIrish-37_hair-1-1,ModernIrish-37_hair-1,(folt),311,false,expert,Holm2017,,,
Avestan-37_hair-1-1,Avestan-37_hair-1,varəsa,311,false,expert,Holm2017,,,
Hindi-37_hair-1-1,Hindi-37_hair-1,bāl,311,false,expert,Holm2017,,,
