ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
Albanian-84_burn-1,,Albanian,84_burn,djeg,djeg,,,Holm2017,,,,
TocharianB-84_burn-1,,TocharianB,84_burn,(tsäk {vt}),(tsäk_{vt}),,,Holm2017,,,,
Avestan-84_burn-1,,Avestan,84_burn,dažaiti,dažaiti,,,Holm2017,,,,
VedicSanskrit-84_burn-1,,VedicSanskrit,84_burn,dáh-ati,dáh-ati,,,Holm2017,,,,
Russian-84_burn-2,,Russian,84_burn,(vьritь),(vьritь),,,Holm2017,,,,
Lithuanian-84_burn-2,,Lithuanian,84_burn,(vérda),(vérda),,,Holm2017,,,,
ModernArmenian-84_burn-1,,ModernArmenian,84_burn,vaṙ-im/ vel,vaṙ-im,,,Holm2017,,,,
Hittite-84_burn-1,,Hittite,84_burn,u(w)ar-nu,u(w)ar-nu,,,Holm2017,,,,
Russian-84_burn-3,,Russian,84_burn,гореть,гореть,,,Holm2017,,,,
Lithuanian-84_burn-3,,Lithuanian,84_burn,(gariù ?),(gariù_?),,,Holm2017,,,,
Latin-84_burn-2,,Latin,84_burn,(fornus),(fornus),,,Holm2017,,,,
ModernArmenian-84_burn-2,,ModernArmenian,84_burn,(ǰer),(ǰer),,,Holm2017,,,,
OldIcelandic-84_burn-1,,OldIcelandic,84_burn,brenna,brenna,,,Holm2017,,,,
Bokmal-84_burn-1,,Bokmal,84_burn,brenne,brenne,,,Holm2017,,,,
OldIrish-84_burn-1,,OldIrish,84_burn,las-aid?,las-aid?,,,Holm2017,,,,
Latin-84_burn-3,,Latin,84_burn,-,-,,,Holm2017,,,,
AncientGreek-84_burn-1,,AncientGreek,84_burn,αἵθομαι {t/i},αἵθομαι_{t,,,Holm2017,,,,
TocharianB-84_burn-2,,TocharianB,84_burn,(sälp),(sälp),,,Holm2017,,,,
VedicSanskrit-84_burn-2,,VedicSanskrit,84_burn,(indhé),(indhé),,,Holm2017,,,,
OldIrish-84_burn-2,,OldIrish,84_burn,(dóïd),(dóïd),,,Holm2017,,,,
ModernIrish-84_burn-1,,ModernIrish,84_burn,dói-gh,dói-gh,,,Holm2017,,,,
AncientGreek-84_burn-2,,AncientGreek,84_burn,"(δαίω, δέδηε ) {t/i}","(δαίω,_δέδηε_)_{t",,,Holm2017,,,,
Avestan-84_burn-2,,Avestan,84_burn,(θaw-/θū),(θaw-,,,Holm2017,,,,
VedicSanskrit-84_burn-3,,VedicSanskrit,84_burn,dunóti,dunóti,,,Holm2017,,,,
OldIrish-84_burn-3,,OldIrish,84_burn,loiscid?,loiscid?,,,Holm2017,,,,
Italian-84_burn-1,,Italian,84_burn,ardere,ardere,,,Holm2017,,,,
Latin-84_burn-4,,Latin,84_burn,ārdeō,ārdeō,,,Holm2017,,,,
AncientGreek-84_burn-3,,AncientGreek,84_burn,καίω,καίω,,,Holm2017,,,,
ModernGreek-84_burn-1,,ModernGreek,84_burn,καίγομαι,καίγομαι,,,Holm2017,,,,
ModernArmenian-84_burn-3,,ModernArmenian,84_burn,ayr-vel,ayr-vel,,,Holm2017,,,,
TocharianB-84_burn-3,,TocharianB,84_burn,pälk-etär,pälk-etär,,,Holm2017,,,,
Avestan-84_burn-3,,Avestan,84_burn,(saok),(saok),,,Holm2017,,,,
Latin-84_burn-5,,Latin,84_burn,-,-,,,Holm2017,,,,
AncientGreek-84_burn-4,,AncientGreek,84_burn,αἵθομαι {t/i},αἵθομαι_{t,,,Holm2017,,,,
TocharianB-84_burn-4,,TocharianB,84_burn,(sälp),(sälp),,,Holm2017,,,,
VedicSanskrit-84_burn-4,,VedicSanskrit,84_burn,(indhé),(indhé),,,Holm2017,,,,
Hindi-84_burn-1,,Hindi,84_burn,jalnā,jalnā,,,Holm2017,,,,
Italian-84_burn-2,,Italian,84_burn,"(bruciare, tr)","(bruciare,_tr)",,,Holm2017,,,,
Latin-84_burn-6,,Latin,84_burn,St: ūrō {t?},St:_ūrō_{t?},,,Holm2017,,,,
Albanian-84_burn-2,,Albanian,84_burn,(ethe),(ethe),,,Holm2017,,,,
AncientGreek-84_burn-5,,AncientGreek,84_burn,(εὕω),(εὕω),,,Holm2017,,,,
Avestan-84_burn-4,,Avestan,84_burn,(by-ūvā’re),(by-ūvā’re),,,Holm2017,,,,
VedicSanskrit-84_burn-5,,VedicSanskrit,84_burn,óṣ(ati),óṣ(ati),,,Holm2017,,,,
Russian-80_cloud-1,,Russian,80_cloud,(nebo-),(nebo-),,,Holm2017,,,,
Lithuanian-80_cloud-1,,Lithuanian,80_cloud,debesìs,debesìs,,,Holm2017,,,,
OldIrish-80_cloud-1,,OldIrish,80_cloud,nél,nél,,,Holm2017,,,,
ModernIrish-80_cloud-1,,ModernIrish,80_cloud,(neal),(neal),,,Holm2017,,,,
Latin-80_cloud-1,,Latin,80_cloud,(nebula),(nebula),,,Holm2017,,,,
AncientGreek-80_cloud-1,,AncientGreek,80_cloud,νέφος,νέφος,,,Holm2017,,,,
ModernGreek-80_cloud-1,,ModernGreek,80_cloud,(σύν)νεφο(ς),(σύν)νεφο(ς),,,Holm2017,,,,
ModernArmenian-80_cloud-1,,ModernArmenian,80_cloud,amp,amp,,,Holm2017,,,,
Hittite-80_cloud-1,,Hittite,80_cloud,(nepis-),(nepis-),,,Holm2017,,,,
Avestan-80_cloud-1,,Avestan,80_cloud,CG(aβrəm),CG(aβrəm),,,Holm2017,,,,
VedicSanskrit-80_cloud-1,,VedicSanskrit,80_cloud,(abhrá),(abhrá),,,Holm2017,,,,
AncientGreek-80_cloud-2,,AncientGreek,80_cloud,(ὀμίχλη),(ὀμίχλη),,,Holm2017,,,,
Avestan-80_cloud-2,,Avestan,80_cloud,maēɣa,maēɣa,,,Holm2017,,,,
VedicSanskrit-80_cloud-2,,VedicSanskrit,80_cloud,mēghá,mēghá,,,Holm2017,,,,
Russian-80_cloud-2,,Russian,80_cloud,о́блакo,о́блакo,,,Holm2017,,,,
OldIcelandic-80_cloud-1,,OldIcelandic,80_cloud,ský,ský,,,Holm2017,,,,
Bokmal-80_cloud-1,,Bokmal,80_cloud,ský,ský,,,Holm2017,,,,
ModernIrish-80_cloud-2,,ModernIrish,80_cloud,scamall,scamall,,,Holm2017,,,,
Italian-80_cloud-1,,Italian,80_cloud,nuvola,nuvola,,,Holm2017,,,,
Latin-80_cloud-2,,Latin,80_cloud,nūbēs,nūbēs,,,Holm2017,,,,
AncientGreek-80_cloud-3,,AncientGreek,80_cloud,(νυθόν),(νυθόν),,,Holm2017,,,,
Hittite-80_cloud-2,,Hittite,80_cloud,-,-,,,Holm2017,,,,
Avestan-80_cloud-3,,Avestan,80_cloud,(snaođa),(snaođa),,,Holm2017,,,,
VedicSanskrit-80_cloud-3,,VedicSanskrit,80_cloud,-,-,,,Holm2017,,,,
Albanian-80_cloud-1,,Albanian,80_cloud,re-ja,re-ja,,,Holm2017,,,,
Hittite-80_cloud-3,,Hittite,80_cloud,alpa ?,alpa_?,,,Holm2017,,,,
TocharianB-80_cloud-1,,TocharianB,80_cloud,B tarkär,B_tarkär,,,Holm2017,,,,
Hindi-80_cloud-1,,Hindi,80_cloud,bādal,bādal,,,Holm2017,,,,
Lithuanian-94_cold-1,,Lithuanian,94_cold,šáltas,šáltas,,,Holm2017,,,,
OldIcelandic-94_cold-1,,OldIcelandic,94_cold,(hēla),(hēla),,,Holm2017,,,,
ModernArmenian-94_cold-1,,ModernArmenian,94_cold,(սառ- ‚eiskalt‘),(սառ-_‚eiskalt‘),,,Holm2017,,,,
Avestan-94_cold-1,,Avestan,94_cold,sarǝta,sarǝta,,,Holm2017,,,,
VedicSanskrit-94_cold-1,,VedicSanskrit,94_cold,śíśira,śíśira,,,Holm2017,,,,
Russian-94_cold-1,,Russian,94_cold,холодный,холодный,,,Holm2017,,,,
OldIcelandic-94_cold-2,,OldIcelandic,94_cold,kaldr,kaldr,,,Holm2017,,,,
Bokmal-94_cold-1,,Bokmal,94_cold,kald,kald,,,Holm2017,,,,
Latin-94_cold-1,,Latin,94_cold,(gelidus),(gelidus),,,Holm2017,,,,
AncientGreek-94_cold-1,,AncientGreek,94_cold,(γελανδρόν),(γελανδρόν),,,Holm2017,,,,
ModernGreek-94_cold-1,,ModernGreek,94_cold,κρύος,κρύος,,,Holm2017,,,,
ModernArmenian-94_cold-2,,ModernArmenian,94_cold,c’urt,c’urt,,,Holm2017,,,,
TocharianB-94_cold-1,,TocharianB,94_cold,B krośce,B_krośce,,,Holm2017,,,,
Lithuanian-94_cold-2,,Lithuanian,94_cold,(Lv: aũksts),(Lv:_aũksts),,,Holm2017,,,,
OldIrish-94_cold-1,,OldIrish,94_cold,úar,úar,,,Holm2017,,,,
ModernIrish-94_cold-1,,ModernIrish,94_cold,fuar,fuar,,,Holm2017,,,,
ModernArmenian-94_cold-3,,ModernArmenian,94_cold,(oic),(oic),,,Holm2017,,,,
Avestan-94_cold-2,,Avestan,94_cold,(aota),(aota),,,Holm2017,,,,
Italian-94_cold-1,,Italian,94_cold,freddo,freddo,,,Holm2017,,,,
Latin-94_cold-2,,Latin,94_cold,frigidus,frigidus,,,Holm2017,,,,
Albanian-94_cold-1,,Albanian,94_cold,ftohtë,ftohtë,,,Holm2017,,,,
AncientGreek-94_cold-2,,AncientGreek,94_cold,ψυχρός,ψυχρός,,,Holm2017,,,,
Russian-94_cold-2,,Russian,94_cold,(īnja),(īnja),,,Holm2017,,,,
Lithuanian-94_cold-3,,Lithuanian,94_cold,(ižà)?,(ižà)?,,,Holm2017,,,,
Hittite-94_cold-1,,Hittite,94_cold,ek-una-,ek-una-,,,Holm2017,,,,
Avestan-94_cold-3,,Avestan,94_cold,(isu),(isu),,,Holm2017,,,,
ModernArmenian-94_cold-4,,ModernArmenian,94_cold,(paġ),(paġ),,,Holm2017,,,,
Hindi-94_cold-1,,Hindi,94_cold,[ṭhaṅḍā],[ṭhaṅḍā],,,Holm2017,,,,
OldIcelandic-66_come-1,,OldIcelandic,66_come,koma,koma,,,Holm2017,,,,
Bokmal-66_come-1,,Bokmal,66_come,komme,komme,,,Holm2017,,,,
OldIrish-66_come-1,,OldIrish,66_come,-,-,,,Holm2017,,,,
ModernIrish-66_come-1,,ModernIrish,66_come,-,-,,,Holm2017,,,,
Italian-66_come-1,,Italian,66_come,venire,venire,,,Holm2017,,,,
Latin-66_come-1,,Latin,66_come,veniō,veniō,,,Holm2017,,,,
AncientGreek-66_come-1,,AncientGreek,66_come,(LIV:βάσκε!),(LIV:βάσκε!),,,Holm2017,,,,
ModernArmenian-66_come-1,,ModernArmenian,66_come,gal =ek-n,gal_=ek-n,,,Holm2017,,,,
TocharianB-66_come-1,,TocharianB,66_come,B käm-,B_käm-,,,Holm2017,,,,
Avestan-66_come-1,,Avestan,66_come,(ā) ǰam-,(ā)_ǰam-,,,Holm2017,,,,
VedicSanskrit-66_come-1,,VedicSanskrit,66_come,(â)gam,(â)gam,,,Holm2017,,,,
Hindi-66_come-1,,Hindi,66_come,ā- (?),ā-_(?),,,Holm2017,,,,
Russian-66_come-1,,Russian,66_come,приходи́ть,приходи́ть,,,Holm2017,,,,
Russian-66_come-2,,Russian,66_come,(pri-jti),(pri-jti),,,Holm2017,,,,
Lithuanian-66_come-1,,Lithuanian,66_come,#NAME?,#NAME?,,,Holm2017,,,,
Hittite-66_come-1,,Hittite,66_come,ú(w)e,ú(w)e,,,Holm2017,,,,
Lithuanian-66_come-2,,Lithuanian,66_come,(oPr: perēi-),(oPr:_perēi-),,,Holm2017,,,,
OldIrish-66_come-2,,OldIrish,66_come,do-icc,do-icc,,,Holm2017,,,,
ModernIrish-66_come-2,,ModernIrish,66_come,#NAME?,#NAME?,,,Holm2017,,,,
Albanian-66_come-1,,Albanian,66_come,[vij] L,[vij]_L,,,Holm2017,,,,
AncientGreek-66_come-2,,AncientGreek,66_come,ἔρχομαι,ἔρχομαι,,,Holm2017,,,,
ModernGreek-66_come-1,,ModernGreek,66_come,έρχομαι,έρχομαι,,,Holm2017,,,,
Hittite-66_come-2,,Hittite,66_come,(āri-),(āri-),,,Holm2017,,,,
Avestan-66_come-2,,Avestan,66_come,"Ri: ā ǰasaiti, ā aēti","Ri:_ā_ǰasaiti,_ā_aēti",,,Holm2017,,,,
Hindi-66_come-2,,Hindi,66_come,ānā,ānā,,,Holm2017,,,,
Russian-61_die-1,,Russian,61_die,у-мирать,у-мирать,,,Holm2017,,,,
Lithuanian-61_die-1,,Lithuanian,61_die,mir-ti,mir-ti,,,Holm2017,,,,
Italian-61_die-1,,Italian,61_die,morire,morire,,,Holm2017,,,,
Latin-61_die-1,,Latin,61_die,mori-,mori-,,,Holm2017,,,,
AncientGreek-61_die-1,,AncientGreek,61_die,(ἔμορτεν),(ἔμορτεν),,,Holm2017,,,,
ModernArmenian-61_die-1,,ModernArmenian,61_die,meṙnel,meṙnel,,,Holm2017,,,,
Hittite-61_die-1,,Hittite,61_die,(mer-t)?[L],(mer-t)?[L],,,Holm2017,,,,
TocharianB-61_die-1,,TocharianB,61_die,-/-,-,,,Holm2017,,,,
Avestan-61_die-1,,Avestan,61_die,miriiāite,miriiāite,,,Holm2017,,,,
VedicSanskrit-61_die-1,,VedicSanskrit,61_die,ṃr/mar-,ṃr,,,Holm2017,,,,
Hindi-61_die-1,,Hindi,61_die,mar,mar,,,Holm2017,,,,
OldIcelandic-61_die-1,,OldIcelandic,61_die,deya,deya,,,Holm2017,,,,
Bokmal-61_die-1,,Bokmal,61_die,[dø],[dø],,,Holm2017,,,,
OldIrish-61_die-1,,OldIrish,61_die,at-baill,at-baill,,,Holm2017,,,,
OldIrish-61_die-2,,OldIrish,61_die,(bā́id),(bā́id),,,Holm2017,,,,
ModernIrish-61_die-1,,ModernIrish,61_die,faigh bás,faigh_bás,,,Holm2017,,,,
Albanian-61_die-1,,Albanian,61_die,vdes,vdes,,,Holm2017,,,,
AncientGreek-61_die-2,,AncientGreek,61_die,(ἔφθι-),(ἔφθι-),,,Holm2017,,,,
AncientGreek-61_die-3,,AncientGreek,61_die,ἀποθνῄσκω,ἀποθνῄσκω,,,Holm2017,,,,
ModernGreek-61_die-1,,ModernGreek,61_die,πεθαίνω,πεθαίνω,,,Holm2017,,,,
Hittite-61_die-2,,Hittite,61_die,āk(k)-,āk(k)-,,,Holm2017,,,,
TocharianB-61_die-2,,TocharianB,61_die,B sruk-,B_sruk-,,,Holm2017,,,,
AncientGreek-61_die-4,,AncientGreek,61_die,(άλϖναιἡ),(άλϖναιἡ),,,Holm2017,,,,
Hittite-61_die-3,,Hittite,61_die,(walahzi)?,(walahzi)?,,,Holm2017,,,,
TocharianB-61_die-3,,TocharianB,61_die,( A wäl-),(_A_wäl-),,,Holm2017,,,,
Lithuanian-21_dog-1,,Lithuanian,21_dog,šuõ,šuõ,,,Holm2017,,,,
OldIcelandic-21_dog-1,,OldIcelandic,21_dog,hundr,hundr,,,Holm2017,,,,
Bokmal-21_dog-1,,Bokmal,21_dog,hund,hund,,,Holm2017,,,,
OldIrish-21_dog-1,,OldIrish,21_dog,cū,cū,,,Holm2017,,,,
ModernIrish-21_dog-1,,ModernIrish,21_dog,-,-,,,Holm2017,,,,
Italian-21_dog-1,,Italian,21_dog,cane,cane,,,Holm2017,,,,
Latin-21_dog-1,,Latin,21_dog,canis,canis,,,Holm2017,,,,
AncientGreek-21_dog-1,,AncientGreek,21_dog,κύων,κύων,,,Holm2017,,,,
ModernArmenian-21_dog-1,,ModernArmenian,21_dog,šun,šun,,,Holm2017,,,,
Hittite-21_dog-1,,Hittite,21_dog,UR (kuwan-?),UR_(kuwan-?),,,Holm2017,,,,
TocharianB-21_dog-1,,TocharianB,21_dog,ku,ku,,,Holm2017,,,,
Avestan-21_dog-1,,Avestan,21_dog,spā,spā,,,Holm2017,,,,
VedicSanskrit-21_dog-1,,VedicSanskrit,21_dog,śvā́-,śvā́-,,,Holm2017,,,,
Russian-21_dog-1,,Russian,21_dog,[собака],[собака],,,Holm2017,,,,
ModernIrish-21_dog-2,,ModernIrish,21_dog,[madra],[madra],,,Holm2017,,,,
Albanian-21_dog-1,,Albanian,21_dog,>[qen]L,>[qen]L,,,Holm2017,,,,
ModernGreek-21_dog-1,,ModernGreek,21_dog,σκύλος,σκύλος,,,Holm2017,,,,
Hittite-21_dog-2,,Hittite,21_dog,-,-,,,Holm2017,,,,
Hittite-21_dog-3,,Hittite,21_dog,-,-,,,Holm2017,,,,
Hindi-21_dog-1,,Hindi,21_dog,[kuttā ]L,[kuttā_]L,,,Holm2017,,,,
Russian-54_drink-1,,Russian,54_drink,pi-tь,pi-tь,,,Holm2017,,,,
OldIrish-54_drink-1,,OldIrish,54_drink,ibid,ibid,,,Holm2017,,,,
ModernIrish-54_drink-1,,ModernIrish,54_drink,ól(aim),ól(aim),,,Holm2017,,,,
Italian-54_drink-1,,Italian,54_drink,bere,bere,,,Holm2017,,,,
Latin-54_drink-1,,Latin,54_drink,bib-,bib-,,,Holm2017,,,,
Albanian-54_drink-1,,Albanian,54_drink,pī,pī,,,Holm2017,,,,
AncientGreek-54_drink-1,,AncientGreek,54_drink,πί̄νω,πί̄νω,,,Holm2017,,,,
ModernGreek-54_drink-1,,ModernGreek,54_drink,πίνω,πίνω,,,Holm2017,,,,
ModernArmenian-54_drink-1,,ModernArmenian,54_drink,(əmpem),(əmpem),,,Holm2017,,,,
Avestan-54_drink-1,,Avestan,54_drink,(paitī {fadj}),(paitī_{fadj}),,,Holm2017,,,,
VedicSanskrit-54_drink-1,,VedicSanskrit,54_drink,pā,pā,,,Holm2017,,,,
Hindi-54_drink-1,,Hindi,54_drink,pīnā,pīnā,,,Holm2017,,,,
Latin-54_drink-2,,Latin,54_drink,(ēbrius),(ēbrius),,,Holm2017,,,,
Hittite-54_drink-1,,Hittite,54_drink,egu,egu,,,Holm2017,,,,
TocharianB-54_drink-1,,TocharianB,54_drink,#ERROR!,#ERROR!,,,Holm2017,,,,
Lithuanian-54_drink-1,,Lithuanian,54_drink,gérti,gérti,,,Holm2017,,,,
OldIcelandic-54_drink-1,,OldIcelandic,54_drink,drekka,drekka,,,Holm2017,,,,
Bokmal-54_drink-1,,Bokmal,54_drink,drikke,drikke,,,Holm2017,,,,
ModernArmenian-54_drink-2,,ModernArmenian,54_drink,[xmel],[xmel],,,Holm2017,,,,
Avestan-54_drink-2,,Avestan,54_drink,xvar(aiti),xvar(aiti),,,Holm2017,,,,
Russian-99_dry-1,,Russian,99_dry,сухой,сухой,,,Holm2017,,,,
Lithuanian-99_dry-1,,Lithuanian,99_dry,saũsas,saũsas,,,Holm2017,,,,
Latin-99_dry-1,,Latin,99_dry,(sūdus) (āridus),(sūdus)_(āridus),,,Holm2017,,,,
Albanian-99_dry-1,,Albanian,99_dry,thatë,thatë,,,Holm2017,,,,
AncientGreek-99_dry-1,,AncientGreek,99_dry,(αὖχμηρός),(αὖχμηρός),,,Holm2017,,,,
Hittite-99_dry-1,,Hittite,99_dry,ḫāt-ant,ḫāt-ant,,,Holm2017,,,,
TocharianB-99_dry-1,,TocharianB,99_dry,āsar,āsar,,,Holm2017,,,,
Avestan-99_dry-1,,Avestan,99_dry,huška,huška,,,Holm2017,,,,
VedicSanskrit-99_dry-1,,VedicSanskrit,99_dry,śúṣka,śúṣka,,,Holm2017,,,,
Hindi-99_dry-1,,Hindi,99_dry,sūkhā,sūkhā,,,Holm2017,,,,
OldIcelandic-99_dry-1,,OldIcelandic,99_dry,þurr,þurr,,,Holm2017,,,,
Bokmal-99_dry-1,,Bokmal,99_dry,tørr,tørr,,,Holm2017,,,,
OldIrish-99_dry-1,,OldIrish,99_dry,tīr(im),tīr(im),,,Holm2017,,,,
ModernIrish-99_dry-1,,ModernIrish,99_dry,tirim,tirim,,,Holm2017,,,,
Latin-99_dry-2,,Latin,99_dry,(oLa torrus),(oLa_torrus),,,Holm2017,,,,
Albanian-99_dry-2,,Albanian,99_dry,(ter),(ter),,,Holm2017,,,,
AncientGreek-99_dry-2,,AncientGreek,99_dry,τέρσομαι,τέρσομαι,,,Holm2017,,,,
Hittite-99_dry-2,,Hittite,99_dry,(tarš-ant),(tarš-ant),,,Holm2017,,,,
Avestan-99_dry-2,,Avestan,99_dry,(taršu-),(taršu-),,,Holm2017,,,,
Hindi-99_dry-2,,Hindi,99_dry,-,-,,,Holm2017,,,,
AncientGreek-99_dry-3,,AncientGreek,99_dry,ξηρός,ξηρός,,,Holm2017,,,,
ModernGreek-99_dry-1,,ModernGreek,99_dry,ξηρός,ξηρός,,,Holm2017,,,,
ModernArmenian-99_dry-1,,ModernArmenian,99_dry,čor,čor,,,Holm2017,,,,
Hindi-99_dry-3,,Hindi,99_dry,-,-,,,Holm2017,,,,
Italian-99_dry-1,,Italian,99_dry,secco,secco,,,Holm2017,,,,
Latin-99_dry-3,,Latin,99_dry,siccus,siccus,,,Holm2017,,,,
Hindi-99_dry-4,,Hindi,99_dry,-,-,,,Holm2017,,,,
Russian-39_ear-1,,Russian,39_ear,ухо,ухо,,,Holm2017,,,,
Lithuanian-39_ear-1,,Lithuanian,39_ear,ausìs,ausìs,,,Holm2017,,,,
OldIcelandic-39_ear-1,,OldIcelandic,39_ear,eyra,eyra,,,Holm2017,,,,
Bokmal-39_ear-1,,Bokmal,39_ear,[øre],[øre],,,Holm2017,,,,
OldIrish-39_ear-1,,OldIrish,39_ear,(āu),(āu),,,Holm2017,,,,
Italian-39_ear-1,,Italian,39_ear,orecchio,orecchio,,,Holm2017,,,,
Latin-39_ear-1,,Latin,39_ear,auris,auris,,,Holm2017,,,,
Albanian-39_ear-1,,Albanian,39_ear,vesh,vesh,,,Holm2017,,,,
AncientGreek-39_ear-1,,AncientGreek,39_ear,οὐς,οὐς,,,Holm2017,,,,
ModernGreek-39_ear-1,,ModernGreek,39_ear,αυτί,αυτί,,,Holm2017,,,,
ModernArmenian-39_ear-1,,ModernArmenian,39_ear,akanǰ,akanǰ,,,Holm2017,,,,
Avestan-39_ear-1,,Avestan,39_ear,(uši) [?],(uši)_[?],,,Holm2017,,,,
OldIrish-39_ear-2,,OldIrish,39_ear,clúas,clúas,,,Holm2017,,,,
ModernIrish-39_ear-1,,ModernIrish,39_ear,cluas,cluas,,,Holm2017,,,,
TocharianB-39_ear-1,,TocharianB,39_ear,klautsoB,klautsoB,,,Holm2017,,,,
Hittite-39_ear-1,,Hittite,39_ear,istāman,istāman,,,Holm2017,,,,
Avestan-39_ear-2,,Avestan,39_ear,gao-šō,gao-šō,,,Holm2017,,,,
VedicSanskrit-39_ear-1,,VedicSanskrit,39_ear,kárṇa,kárṇa,,,Holm2017,,,,
Hindi-39_ear-1,,Hindi,39_ear,kān,kān,,,Holm2017,,,,
Russian-79_earth-1,,Russian,79_earth,(земля),(земля),,,Holm2017,,,,
Lithuanian-79_earth-1,,Lithuanian,79_earth,(žẽmė),(žẽmė),,,Holm2017,,,,
ModernIrish-79_earth-1,,ModernIrish,79_earth,ithir,ithir,,,Holm2017,,,,
Latin-79_earth-1,,Latin,79_earth,humus,humus,,,Holm2017,,,,
Albanian-79_earth-1,,Albanian,79_earth,dhe,dhe,,,Holm2017,,,,
AncientGreek-79_earth-1,,AncientGreek,79_earth,χθών,χθών,,,Holm2017,,,,
Hittite-79_earth-1,,Hittite,79_earth,tēkan,tēkan,,,Holm2017,,,,
TocharianB-79_earth-1,,TocharianB,79_earth,keṃ,keṃ,,,Holm2017,,,,
Avestan-79_earth-1,,Avestan,79_earth,zā̊(m),zā̊(m),,,Holm2017,,,,
VedicSanskrit-79_earth-1,,VedicSanskrit,79_earth,kṣā́m,kṣā́m,,,Holm2017,,,,
Russian-79_earth-2,,Russian,79_earth,почва !,почва_!,,,Holm2017,,,,
Lithuanian-79_earth-2,,Lithuanian,79_earth,dirva,dirva,,,Holm2017,,,,
OldIcelandic-79_earth-1,,OldIcelandic,79_earth,mold,mold,,,Holm2017,,,,
OldIcelandic-79_earth-2,,OldIcelandic,79_earth,(jǫrð),(jǫrð),,,Holm2017,,,,
Bokmal-79_earth-1,,Bokmal,79_earth,[jord],[jord],,,Holm2017,,,,
AncientGreek-79_earth-2,,AncientGreek,79_earth,(ἔρᾱ),(ἔρᾱ),,,Holm2017,,,,
OldIrish-79_earth-1,,OldIrish,79_earth,talam,talam,,,Holm2017,,,,
ModernIrish-79_earth-2,,ModernIrish,79_earth,(talam?),(talam?),,,Holm2017,,,,
Italian-79_earth-1,,Italian,79_earth,suolo,suolo,,,Holm2017,,,,
Latin-79_earth-2,,Latin,79_earth,(solum),(solum),,,Holm2017,,,,
AncientGreek-79_earth-3,,AncientGreek,79_earth,(οὖδας),(οὖδας),,,Holm2017,,,,
ModernGreek-79_earth-1,,ModernGreek,79_earth,έδαφος,έδαφος,,,Holm2017,,,,
ModernArmenian-79_earth-1,,ModernArmenian,79_earth,(getin?),(getin?),,,Holm2017,,,,
Hittite-79_earth-2,,Hittite,79_earth,(utnē),(utnē),,,Holm2017,,,,
ModernArmenian-79_earth-2,,ModernArmenian,79_earth,hoġ,hoġ,,,Holm2017,,,,
Hindi-79_earth-1,,Hindi,79_earth,dhartī,dhartī,,,Holm2017,,,,
Italian-79_earth-2,,Italian,79_earth,(terra),(terra),,,Holm2017,,,,
Latin-79_earth-3,,Latin,79_earth,(terra),(terra),,,Holm2017,,,,
Russian-55_eat-1,,Russian,55_eat,ес-ть,ес-ть,,,Holm2017,,,,
Lithuanian-55_eat-1,,Lithuanian,55_eat,(ė́du),(ė́du),,,Holm2017,,,,
OldIcelandic-55_eat-1,,OldIcelandic,55_eat,eta,eta,,,Holm2017,,,,
OldIrish-55_eat-1,,OldIrish,55_eat,(ed- suppl),(ed-_suppl),,,Holm2017,,,,
Latin-55_eat-1,,Latin,55_eat,edō,edō,,,Holm2017,,,,
AncientGreek-55_eat-1,,AncientGreek,55_eat,ἔδω,ἔδω,,,Holm2017,,,,
ModernArmenian-55_eat-1,,ModernArmenian,55_eat,ute-l,ute-l,,,Holm2017,,,,
Hittite-55_eat-1,,Hittite,55_eat,ēd-,ēd-,,,Holm2017,,,,
Avestan-55_eat-1,,Avestan,55_eat,ađāiti,ađāiti,,,Holm2017,,,,
VedicSanskrit-55_eat-1,,VedicSanskrit,55_eat,ád-,ád-,,,Holm2017,,,,
Lithuanian-55_eat-2,,Lithuanian,55_eat,válg-yti,válg-yti,,,Holm2017,,,,
Bokmal-55_eat-1,,Bokmal,55_eat,[spise]L,[spise]L,,,Holm2017,,,,
OldIrish-55_eat-2,,OldIrish,55_eat,ith(id-),ith(id-),,,Holm2017,,,,
ModernIrish-55_eat-1,,ModernIrish,55_eat,ith,ith,,,Holm2017,,,,
Italian-55_eat-1,,Italian,55_eat,[mangiare],[mangiare],,,Holm2017,,,,
Albanian-55_eat-1,,Albanian,55_eat,hë-ngra,hë-ngra,,,Holm2017,,,,
ModernGreek-55_eat-1,,ModernGreek,55_eat,τρώ(γ)ω,τρώ(γ)ω,,,Holm2017,,,,
TocharianB-55_eat-1,,TocharianB,55_eat,tāpp,tāpp,,,Holm2017,,,,
Hindi-55_eat-1,,Hindi,55_eat,khānā,khānā,,,Holm2017,,,,
VedicSanskrit-55_eat-2,,VedicSanskrit,55_eat,[yuváte]?,[yuváte]?,,,Holm2017,,,,
OldIcelandic-55_eat-2,,OldIcelandic,55_eat,(ǣja),(ǣja),,,Holm2017,,,,
VedicSanskrit-55_eat-3,,VedicSanskrit,55_eat,(as-),(as-),,,Holm2017,,,,
Russian-33_egg-1,,Russian,33_egg,яйцо,яйцо,,,Holm2017,,,,
OldIcelandic-33_egg-1,,OldIcelandic,33_egg,egg,egg,,,Holm2017,,,,
Bokmal-33_egg-1,,Bokmal,33_egg,egg,egg,,,Holm2017,,,,
